client_id,age,job,marital,education,credit_default,mortgage
16232,42,entrepreneur,married,university_degree,False,True
16233,41,blue-collar,divorced,,False,True
16234,33,technician,single,professional_course,False,False
16235,26,services,married,high_school,False,True
16236,26,blue-collar,single,basic_6y,False,True
16237,24,admin_,single,high_school,False,False
16238,30,admin_,single,university_degree,False,False
16239,27,blue-collar,married,basic_6y,False,True
16240,43,services,divorced,,False,True
16241,30,admin_,single,university_degree,False,True
16242,49,services,divorced,high_school,False,True
16243,49,admin_,married,basic_9y,False,True
16244,51,housemaid,married,basic_9y,False,True
16245,40,blue-collar,divorced,,False,True
16246,43,entrepreneur,married,university_degree,False,True
16247,43,entrepreneur,married,university_degree,False,True
16248,27,services,single,high_school,False,True
16249,38,blue-collar,married,basic_6y,False,False
16250,31,blue-collar,single,high_school,False,False
16251,31,blue-collar,married,basic_6y,False,True
16252,23,blue-collar,single,basic_9y,False,True
16253,25,services,single,,False,True
16254,33,blue-collar,married,basic_6y,False,True
16255,36,admin_,single,high_school,False,False
16256,58,retired,married,basic_4y,False,False
16257,29,management,married,university_degree,False,True
16258,54,retired,divorced,basic_4y,False,True
16259,53,management,married,university_degree,False,False
16260,41,management,married,high_school,False,True
16261,48,housemaid,divorced,basic_4y,False,True
16262,30,admin_,single,high_school,False,True
16263,50,blue-collar,married,basic_4y,False,True
16264,27,technician,married,university_degree,False,True
16265,24,blue-collar,married,professional_course,False,False
16266,37,blue-collar,divorced,professional_course,False,False
16267,27,admin_,single,university_degree,False,False
16268,32,blue-collar,single,basic_9y,False,True
16269,60,housemaid,married,illiterate,False,True
16270,35,technician,single,professional_course,False,False
16271,49,admin_,single,high_school,False,True
16272,43,services,divorced,,False,True
16273,33,services,single,high_school,False,True
16274,37,services,single,high_school,False,False
16275,28,technician,single,high_school,False,False
16276,48,entrepreneur,single,university_degree,False,False
16277,38,self-employed,single,,False,True
16278,27,admin_,single,university_degree,False,False
16279,27,blue-collar,single,,False,False
16280,34,blue-collar,married,basic_4y,False,True
16281,34,blue-collar,married,,False,False
16282,38,blue-collar,divorced,basic_4y,False,True
16283,44,blue-collar,married,basic_4y,False,False
16284,58,retired,married,basic_4y,False,True
16285,54,technician,married,high_school,False,True
16286,56,retired,married,basic_4y,False,False
16287,23,services,single,high_school,False,False
16288,41,blue-collar,married,basic_9y,False,False
16289,57,management,married,university_degree,False,False
16290,47,blue-collar,single,,False,True
16291,28,blue-collar,married,basic_9y,False,False
16292,33,blue-collar,married,basic_6y,False,False
16293,41,services,single,,False,False
16294,51,blue-collar,married,basic_9y,False,True
16295,48,entrepreneur,single,university_degree,False,False
16296,29,blue-collar,single,basic_9y,False,True
16297,29,self-employed,married,university_degree,False,True
16298,24,blue-collar,single,,False,False
16299,33,services,single,high_school,False,True
16300,20,services,single,high_school,False,False
16301,24,blue-collar,single,,False,False
16302,38,blue-collar,married,basic_6y,False,True
16303,40,management,married,university_degree,False,False
16304,44,unknown,married,basic_6y,False,False
16305,36,management,divorced,university_degree,False,True
16306,34,blue-collar,married,basic_6y,False,True
16307,27,admin_,single,basic_9y,False,True
16308,47,blue-collar,single,,False,True
16309,27,blue-collar,single,basic_6y,False,True
16310,46,blue-collar,married,basic_4y,False,False
16311,51,housemaid,married,basic_9y,False,False
16312,43,admin_,married,university_degree,False,True
16313,38,blue-collar,married,basic_6y,False,False
16314,41,services,divorced,high_school,False,True
16315,30,admin_,single,university_degree,False,True
16316,24,admin_,single,high_school,False,False
16317,26,admin_,single,university_degree,False,True
16318,25,services,single,high_school,False,False
16319,37,self-employed,divorced,professional_course,False,True
16320,26,blue-collar,single,basic_9y,False,True
16321,35,services,single,high_school,False,True
16322,36,blue-collar,married,basic_6y,False,True
16323,55,admin_,married,university_degree,False,True
16324,53,admin_,married,university_degree,False,True
16325,23,management,single,university_degree,False,True
16326,38,technician,married,high_school,False,True
16327,41,blue-collar,divorced,,False,True
16328,51,blue-collar,married,basic_4y,False,True
16329,35,services,divorced,university_degree,False,True
16330,31,blue-collar,single,high_school,False,True
16331,22,services,married,basic_9y,False,True
16332,20,student,single,high_school,False,True
16333,57,technician,divorced,professional_course,False,False
16334,52,entrepreneur,married,university_degree,False,True
16335,35,housemaid,married,basic_4y,False,True
16336,35,housemaid,married,basic_4y,False,False
16337,31,blue-collar,single,high_school,False,False
16338,28,blue-collar,married,basic_9y,False,False
16339,29,blue-collar,single,basic_9y,False,True
16340,29,blue-collar,single,basic_9y,False,True
16341,50,entrepreneur,married,university_degree,False,False
16342,48,technician,married,professional_course,False,False
16343,29,blue-collar,single,basic_9y,False,True
16344,32,blue-collar,single,basic_9y,False,True
16345,29,blue-collar,single,basic_9y,False,False
16346,35,services,married,,False,True
16347,29,blue-collar,single,basic_9y,False,True
16348,53,admin_,single,,False,True
16349,31,blue-collar,married,,False,False
16350,31,admin_,single,university_degree,False,False
16351,30,management,married,university_degree,False,False
16352,27,blue-collar,single,basic_9y,False,False
16353,59,technician,divorced,basic_9y,False,True
16354,34,blue-collar,married,basic_9y,False,True
16355,30,management,married,university_degree,False,True
16356,24,services,single,basic_9y,False,False
16357,24,admin_,married,,False,True
16358,31,blue-collar,married,basic_6y,False,False
16359,44,blue-collar,married,basic_4y,False,False
16360,21,services,single,basic_9y,False,True
16361,25,blue-collar,single,basic_9y,False,True
16362,30,blue-collar,married,,False,False
16363,39,services,married,,False,False
16364,59,retired,married,,False,False
16365,36,entrepreneur,married,university_degree,False,True
16366,36,entrepreneur,married,university_degree,False,False
16367,32,admin_,married,university_degree,False,False
16368,21,blue-collar,married,basic_9y,False,False
16369,26,services,single,high_school,False,True
16370,26,services,single,high_school,False,True
16371,28,blue-collar,single,high_school,False,True
16372,32,blue-collar,divorced,basic_6y,False,True
16373,42,housemaid,married,basic_4y,False,False
16374,49,blue-collar,divorced,basic_9y,False,True
16375,35,admin_,married,professional_course,False,True
16376,41,blue-collar,single,basic_6y,False,False
16377,43,admin_,married,university_degree,False,True
16378,27,blue-collar,single,high_school,False,True
16379,30,management,married,university_degree,False,False
16380,31,blue-collar,single,high_school,False,True
16381,48,services,married,basic_9y,False,True
16382,56,housemaid,single,basic_4y,False,False
16383,31,technician,married,basic_9y,False,False
16384,59,blue-collar,married,basic_9y,False,True
16385,32,services,single,high_school,False,True
16386,58,entrepreneur,married,university_degree,False,False
16387,58,entrepreneur,married,university_degree,False,False
16388,58,entrepreneur,married,university_degree,False,False
16389,32,self-employed,married,university_degree,False,True
16390,45,retired,married,basic_4y,False,False
16391,31,admin_,single,high_school,False,True
16392,31,blue-collar,single,high_school,False,True
16393,24,services,single,basic_9y,False,False
16394,24,services,single,basic_9y,False,True
16395,38,blue-collar,married,basic_6y,False,True
16396,23,admin_,single,professional_course,False,False
16397,23,admin_,single,professional_course,False,False
16398,23,admin_,single,professional_course,False,True
16399,23,admin_,single,professional_course,False,False
16400,23,admin_,single,professional_course,False,True
16401,23,admin_,single,professional_course,False,False
16402,59,retired,married,,False,False
16403,23,admin_,single,professional_course,False,True
16404,38,management,divorced,university_degree,False,True
16405,34,admin_,single,high_school,False,True
16406,33,blue-collar,married,basic_4y,False,True
16407,56,blue-collar,married,basic_9y,False,True
16408,28,admin_,single,high_school,False,False
16409,26,admin_,single,university_degree,False,False
16410,40,services,married,basic_4y,False,True
16411,30,technician,married,basic_9y,False,True
16412,33,admin_,single,university_degree,False,True
16413,30,services,single,high_school,False,False
16414,31,blue-collar,married,basic_4y,False,True
16415,31,blue-collar,married,basic_4y,False,True
16416,31,blue-collar,married,basic_4y,False,True
16417,24,technician,single,basic_9y,False,True
16418,38,blue-collar,married,basic_6y,False,True
16419,49,technician,married,professional_course,False,False
16420,30,admin_,single,high_school,False,True
16421,35,admin_,married,high_school,False,False
16422,39,admin_,married,basic_6y,False,True
16423,55,retired,married,basic_4y,False,True
16424,39,admin_,married,basic_6y,False,True
16425,32,blue-collar,divorced,basic_6y,False,True
16426,31,blue-collar,single,high_school,False,True
16427,40,entrepreneur,married,university_degree,False,False
16428,50,admin_,married,basic_6y,False,True
16429,31,blue-collar,single,high_school,False,True
16430,55,retired,married,basic_4y,False,False
16431,24,services,single,basic_9y,False,True
16432,48,technician,divorced,professional_course,False,True
16433,36,blue-collar,married,high_school,False,True
16434,53,management,married,university_degree,False,False
16435,36,blue-collar,married,high_school,False,True
16436,32,technician,single,high_school,False,True
16437,39,admin_,married,basic_6y,False,False
16438,42,admin_,married,university_degree,False,False
16439,21,blue-collar,married,basic_9y,False,True
16440,40,admin_,divorced,university_degree,False,False
16441,51,blue-collar,single,basic_4y,False,False
16442,26,blue-collar,married,,False,True
16443,59,technician,divorced,basic_9y,False,True
16444,26,admin_,single,high_school,False,False
16445,25,admin_,single,university_degree,False,True
16446,49,blue-collar,married,basic_4y,False,True
16447,21,blue-collar,married,basic_9y,False,False
16448,34,technician,married,professional_course,False,True
16449,40,blue-collar,married,basic_6y,False,True
16450,34,services,married,high_school,False,False
16451,37,unemployed,single,basic_9y,False,True
16452,32,services,single,high_school,False,True
16453,39,management,married,basic_9y,False,False
16454,29,technician,single,university_degree,False,True
16455,44,management,married,university_degree,False,True
16456,31,blue-collar,married,basic_9y,False,True
16457,39,services,married,,False,True
16458,30,services,single,high_school,False,True
16459,31,blue-collar,divorced,basic_9y,False,True
16460,43,admin_,divorced,university_degree,False,False
16461,37,unemployed,married,professional_course,False,True
16462,27,blue-collar,single,basic_9y,False,True
16463,48,services,married,basic_9y,False,True
16464,24,services,single,basic_9y,False,True
16465,48,services,married,basic_9y,False,True
16466,24,services,single,basic_9y,False,False
16467,44,technician,married,professional_course,False,False
16468,25,blue-collar,single,basic_4y,False,True
16469,24,blue-collar,single,basic_6y,False,False
16470,31,housemaid,single,high_school,False,True
16471,38,technician,married,,False,True
16472,46,services,married,high_school,False,True
16473,31,blue-collar,married,basic_6y,False,False
16474,37,admin_,divorced,high_school,False,True
16475,48,unknown,married,basic_6y,False,False
16476,28,admin_,single,university_degree,False,True
16477,36,blue-collar,married,high_school,False,False
16478,40,blue-collar,married,high_school,False,False
16479,33,blue-collar,married,basic_4y,False,True
16480,32,blue-collar,divorced,basic_6y,False,True
16481,46,services,married,high_school,False,True
16482,28,management,single,university_degree,False,True
16483,31,blue-collar,married,basic_4y,False,True
16484,31,blue-collar,married,basic_9y,False,False
16485,26,admin_,single,university_degree,False,True
16486,57,admin_,married,basic_9y,False,False
16487,36,entrepreneur,married,university_degree,False,False
16488,30,blue-collar,single,basic_6y,False,True
16489,30,technician,married,university_degree,False,True
16490,42,admin_,married,university_degree,False,False
16491,31,housemaid,single,high_school,False,False
16492,39,services,married,high_school,False,False
16493,24,blue-collar,single,basic_9y,False,True
16494,39,services,married,,False,False
16495,57,admin_,single,basic_9y,False,True
16496,24,services,single,basic_9y,False,True
16497,21,blue-collar,married,basic_9y,False,True
16498,36,blue-collar,single,basic_6y,False,True
16499,44,admin_,married,basic_6y,False,False
16500,30,management,married,university_degree,False,True
16501,36,services,married,high_school,False,False
16502,32,technician,single,high_school,False,False
16503,38,blue-collar,married,high_school,False,True
16504,25,blue-collar,single,basic_6y,False,False
16505,32,technician,married,professional_course,False,False
16506,40,entrepreneur,married,university_degree,False,False
16507,22,blue-collar,single,high_school,False,True
16508,29,admin_,divorced,,False,False
16509,51,blue-collar,single,basic_4y,False,True
16510,47,self-employed,single,,False,True
16511,36,blue-collar,married,basic_9y,False,False
16512,26,services,single,high_school,False,True
16513,26,services,single,high_school,False,False
16514,36,blue-collar,married,basic_9y,False,False
16515,44,admin_,married,basic_6y,False,False
16516,25,blue-collar,single,basic_9y,False,False
16517,55,unemployed,married,university_degree,False,True
16518,30,blue-collar,married,basic_6y,False,True
16519,33,management,married,high_school,False,True
16520,39,blue-collar,single,university_degree,False,False
16521,24,admin_,married,,False,True
16522,28,admin_,married,university_degree,False,False
16523,53,services,married,high_school,False,False
16524,28,services,single,high_school,False,False
16525,30,management,married,university_degree,False,False
16526,26,student,single,high_school,False,False
16527,30,admin_,married,university_degree,False,True
16528,25,technician,single,university_degree,False,False
16529,36,entrepreneur,married,university_degree,False,True
16530,37,entrepreneur,married,university_degree,False,True
16531,50,admin_,single,university_degree,False,False
16532,28,admin_,married,university_degree,False,False
16533,31,services,divorced,high_school,False,False
16534,58,retired,married,basic_4y,False,True
16535,24,admin_,married,,False,True
16536,53,entrepreneur,divorced,university_degree,False,True
16537,28,admin_,married,university_degree,False,True
16538,49,unemployed,married,high_school,False,True
16539,59,retired,married,university_degree,False,False
16540,33,blue-collar,married,basic_4y,False,True
16541,39,services,married,,False,False
16542,28,admin_,married,university_degree,False,False
16543,56,retired,married,professional_course,False,False
16544,24,admin_,married,university_degree,False,False
16545,34,technician,married,professional_course,False,False
16546,27,management,single,university_degree,False,False
16547,37,admin_,single,university_degree,False,False
16548,49,self-employed,divorced,university_degree,False,False
16549,30,management,married,university_degree,False,False
16550,40,admin_,divorced,university_degree,False,False
16551,52,admin_,divorced,university_degree,False,False
16552,44,technician,married,professional_course,False,False
16553,36,blue-collar,married,basic_9y,False,True
16554,50,housemaid,married,,False,True
16555,38,management,single,university_degree,False,False
16556,31,blue-collar,married,basic_4y,False,False
16557,30,management,married,university_degree,False,False
16558,27,services,single,high_school,False,True
16559,25,blue-collar,married,high_school,False,False
16560,30,blue-collar,married,basic_6y,False,False
16561,27,blue-collar,single,high_school,False,True
16562,36,self-employed,single,university_degree,False,True
16563,49,self-employed,divorced,university_degree,False,True
16564,25,blue-collar,single,basic_9y,False,True
16565,26,technician,single,professional_course,False,False
16566,26,admin_,single,university_degree,False,False
16567,49,unknown,married,university_degree,False,True
16568,34,blue-collar,married,high_school,False,True
16569,37,technician,single,university_degree,False,True
16570,29,blue-collar,married,,False,True
16571,24,admin_,married,university_degree,False,True
16572,39,blue-collar,married,basic_6y,False,False
16573,32,technician,married,professional_course,False,True
16574,53,entrepreneur,divorced,university_degree,False,False
16575,26,services,single,high_school,False,False
16576,31,blue-collar,married,basic_9y,False,False
16577,51,blue-collar,married,basic_4y,False,False
16578,34,blue-collar,married,basic_9y,False,True
16579,24,admin_,married,university_degree,False,True
16580,29,self-employed,married,professional_course,False,False
16581,25,blue-collar,single,basic_9y,False,True
16582,53,blue-collar,married,basic_4y,False,True
16583,59,retired,divorced,,False,False
16584,34,admin_,married,university_degree,False,False
16585,47,technician,married,professional_course,False,True
16586,27,services,single,university_degree,False,False
16587,24,services,single,basic_9y,False,True
16588,36,admin_,divorced,high_school,False,False
16589,28,blue-collar,single,basic_4y,False,False
16590,44,admin_,married,basic_6y,False,False
16591,42,admin_,married,university_degree,False,False
16592,40,admin_,divorced,high_school,False,False
16593,39,admin_,married,basic_6y,False,False
16594,31,blue-collar,single,basic_6y,False,False
16595,36,services,married,high_school,False,False
16596,24,technician,married,high_school,False,False
16597,48,services,married,basic_9y,False,False
16598,34,technician,single,professional_course,False,True
16599,25,services,married,high_school,False,False
16600,29,technician,single,university_degree,False,True
16601,39,services,married,high_school,False,True
16602,29,technician,single,university_degree,False,False
16603,30,management,married,university_degree,False,True
16604,31,technician,single,professional_course,False,False
16605,33,entrepreneur,married,basic_9y,False,True
16606,55,unknown,married,,False,True
16607,29,technician,single,university_degree,False,True
16608,33,blue-collar,married,basic_9y,False,False
16609,58,retired,married,basic_4y,False,False
16610,23,admin_,single,professional_course,False,True
16611,57,technician,married,basic_4y,False,False
16612,29,blue-collar,married,basic_9y,False,False
16613,27,services,single,university_degree,False,False
16614,43,management,married,,False,True
16615,50,self-employed,divorced,university_degree,False,True
16616,39,blue-collar,single,university_degree,False,False
16617,40,entrepreneur,married,basic_4y,False,True
16618,32,services,single,basic_9y,False,False
16619,26,admin_,single,university_degree,False,False
16620,48,technician,divorced,professional_course,False,True
16621,23,admin_,single,professional_course,False,True
16622,39,blue-collar,married,,False,True
16623,56,management,divorced,high_school,False,False
16624,31,blue-collar,married,high_school,False,False
16625,32,services,single,basic_9y,False,False
16626,30,blue-collar,married,basic_6y,False,True
16627,31,admin_,single,university_degree,False,True
16628,30,management,married,university_degree,False,True
16629,32,technician,single,high_school,False,False
16630,53,admin_,married,university_degree,False,False
16631,37,blue-collar,married,basic_9y,False,True
16632,35,entrepreneur,married,university_degree,False,True
16633,38,technician,single,professional_course,False,False
16634,33,admin_,single,university_degree,False,False
16635,21,blue-collar,married,basic_9y,False,True
16636,36,blue-collar,married,basic_9y,False,False
16637,53,services,married,professional_course,False,True
16638,29,technician,single,university_degree,False,False
16639,29,technician,single,university_degree,False,False
16640,46,admin_,divorced,high_school,False,False
16641,23,admin_,single,professional_course,False,False
16642,38,blue-collar,married,basic_6y,False,False
16643,34,blue-collar,single,basic_4y,False,False
16644,42,technician,single,high_school,False,False
16645,30,management,married,university_degree,False,True
16646,38,blue-collar,married,basic_6y,False,False
16647,25,blue-collar,married,basic_9y,False,True
16648,31,technician,married,basic_9y,False,True
16649,53,blue-collar,married,basic_6y,False,True
16650,42,unknown,married,university_degree,False,False
16651,23,admin_,single,professional_course,False,False
16652,42,self-employed,married,university_degree,False,False
16653,56,blue-collar,married,basic_9y,False,True
16654,42,self-employed,married,university_degree,False,False
16655,49,self-employed,divorced,university_degree,False,True
16656,51,admin_,married,basic_9y,False,True
16657,30,technician,divorced,professional_course,False,False
16658,30,technician,divorced,professional_course,False,False
16659,28,admin_,married,university_degree,False,True
16660,33,technician,married,university_degree,False,True
16661,26,admin_,single,university_degree,False,True
16662,54,housemaid,unknown,basic_4y,False,True
16663,55,management,married,basic_9y,False,True
16664,25,services,single,basic_9y,False,False
16665,35,admin_,married,professional_course,False,True
16666,29,admin_,married,high_school,False,False
16667,36,entrepreneur,married,university_degree,False,False
16668,28,admin_,single,high_school,False,False
16669,32,services,divorced,basic_9y,False,False
16670,28,admin_,single,university_degree,False,True
16671,34,services,married,high_school,False,False
16672,57,blue-collar,married,basic_6y,False,True
16673,50,management,married,university_degree,False,True
16674,38,blue-collar,married,basic_6y,False,False
16675,56,retired,married,professional_course,False,True
16676,38,blue-collar,married,basic_9y,False,True
16677,22,admin_,single,high_school,False,True
16678,39,technician,married,professional_course,False,False
16679,44,services,married,,False,True
16680,30,blue-collar,married,basic_6y,False,True
16681,26,blue-collar,married,basic_6y,False,False
16682,49,admin_,married,high_school,False,False
16683,39,services,married,,False,True
16684,35,services,married,basic_9y,False,True
16685,27,blue-collar,single,basic_9y,False,True
16686,48,technician,divorced,professional_course,False,False
16687,37,admin_,married,high_school,False,True
16688,59,services,married,high_school,False,True
16689,32,blue-collar,married,basic_6y,False,True
16690,24,services,single,high_school,False,False
16691,28,admin_,married,high_school,False,False
16692,32,blue-collar,married,basic_6y,False,True
16693,35,management,single,,False,True
16694,39,housemaid,single,basic_4y,False,False
16695,23,services,single,high_school,False,False
16696,52,housemaid,married,high_school,False,True
16697,38,entrepreneur,married,university_degree,False,True
16698,30,admin_,divorced,basic_6y,False,False
16699,60,blue-collar,married,basic_4y,False,True
16700,44,blue-collar,divorced,basic_9y,False,False
16701,50,admin_,married,university_degree,False,True
16702,26,services,single,high_school,False,True
16703,31,blue-collar,married,basic_9y,False,False
16704,47,self-employed,married,basic_9y,False,True
16705,43,admin_,married,university_degree,False,True
16706,60,self-employed,married,university_degree,False,True
16707,27,technician,married,professional_course,False,False
16708,50,admin_,single,university_degree,False,False
16709,26,blue-collar,single,basic_4y,False,False
16710,40,entrepreneur,married,university_degree,False,False
16711,36,services,divorced,high_school,False,False
16712,48,services,married,basic_9y,False,True
16713,31,blue-collar,married,basic_4y,False,False
16714,34,management,married,university_degree,False,False
16715,31,blue-collar,married,basic_4y,False,True
16716,40,admin_,divorced,university_degree,False,False
16717,27,blue-collar,single,basic_9y,False,True
16718,26,blue-collar,single,professional_course,False,True
16719,32,technician,married,professional_course,False,False
16720,58,technician,married,,False,False
16721,41,blue-collar,married,basic_6y,False,True
16722,29,self-employed,married,professional_course,False,True
16723,24,admin_,married,university_degree,False,True
16724,48,technician,divorced,professional_course,False,True
16725,27,admin_,married,high_school,False,True
16726,26,blue-collar,married,basic_6y,False,False
16727,32,services,married,basic_9y,False,True
16728,40,admin_,divorced,university_degree,False,False
16729,29,services,single,basic_6y,False,True
16730,40,blue-collar,divorced,basic_9y,False,False
16731,29,technician,single,high_school,False,False
16732,44,admin_,married,high_school,False,False
16733,56,retired,married,basic_4y,False,False
16734,31,blue-collar,single,basic_9y,False,False
16735,58,blue-collar,married,basic_4y,False,False
16736,52,services,married,high_school,False,True
16737,42,entrepreneur,married,university_degree,False,False
16738,47,technician,divorced,high_school,False,False
16739,41,technician,single,university_degree,False,False
16740,42,admin_,married,high_school,False,False
16741,58,blue-collar,married,basic_4y,False,True
16742,52,retired,married,basic_4y,False,False
16743,41,blue-collar,married,high_school,False,True
16744,49,services,married,high_school,False,False
16745,32,technician,married,university_degree,False,True
16746,41,entrepreneur,single,high_school,False,True
16747,44,entrepreneur,married,university_degree,False,False
16748,27,services,single,high_school,False,True
16749,51,technician,married,high_school,False,False
16750,27,services,single,high_school,False,True
16751,27,services,single,high_school,False,True
16752,43,housemaid,divorced,basic_6y,False,False
16753,56,blue-collar,married,basic_4y,False,True
16754,29,blue-collar,single,basic_6y,False,True
16755,38,blue-collar,married,basic_6y,False,False
16756,27,services,single,university_degree,False,False
16757,47,technician,divorced,high_school,False,False
16758,39,services,divorced,high_school,False,False
16759,39,services,divorced,high_school,False,False
16760,26,admin_,married,high_school,False,False
16761,50,management,married,professional_course,False,False
16762,29,admin_,single,university_degree,False,True
16763,36,admin_,single,university_degree,False,False
16764,39,services,divorced,high_school,False,False
16765,44,blue-collar,married,basic_9y,False,True
16766,31,services,married,high_school,False,False
16767,29,admin_,single,university_degree,False,False
16768,44,blue-collar,married,basic_4y,False,True
16769,41,technician,single,university_degree,False,False
16770,43,admin_,single,high_school,False,True
16771,51,technician,married,professional_course,False,True
16772,29,technician,single,high_school,False,False
16773,26,admin_,married,high_school,False,False
16774,50,entrepreneur,married,basic_9y,False,True
16775,35,management,single,university_degree,False,True
16776,41,technician,single,university_degree,False,True
16777,41,entrepreneur,single,high_school,False,False
16778,41,entrepreneur,single,high_school,False,False
16779,27,blue-collar,single,basic_6y,False,False
16780,41,entrepreneur,single,high_school,False,True
16781,55,entrepreneur,married,university_degree,False,False
16782,46,blue-collar,married,basic_6y,False,False
16783,49,blue-collar,married,basic_9y,False,False
16784,43,housemaid,divorced,basic_6y,False,True
16785,59,technician,married,university_degree,False,False
16786,41,technician,single,university_degree,False,False
16787,54,blue-collar,married,basic_4y,False,True
16788,25,blue-collar,single,basic_9y,False,True
16789,47,admin_,married,professional_course,False,False
16790,54,services,married,high_school,False,False
16791,26,blue-collar,single,basic_9y,False,False
16792,32,student,single,high_school,False,True
16793,57,management,married,university_degree,False,False
16794,43,entrepreneur,married,high_school,False,True
16795,37,blue-collar,divorced,basic_9y,False,True
16796,41,entrepreneur,single,high_school,False,True
16797,31,blue-collar,married,basic_4y,False,True
16798,27,services,single,university_degree,False,False
16799,54,services,married,high_school,False,False
16800,50,technician,married,professional_course,False,False
16801,54,technician,married,professional_course,False,False
16802,27,management,single,university_degree,False,False
16803,59,technician,married,professional_course,False,False
16804,57,self-employed,married,university_degree,False,True
16805,27,services,single,high_school,False,True
16806,57,self-employed,married,university_degree,False,False
16807,56,services,married,high_school,False,True
16808,47,technician,divorced,high_school,False,True
16809,33,technician,single,high_school,False,True
16810,56,services,married,high_school,False,False
16811,40,services,married,basic_9y,False,False
16812,49,blue-collar,married,basic_9y,False,False
16813,49,blue-collar,married,basic_9y,False,False
16814,36,admin_,married,university_degree,False,False
16815,49,technician,married,basic_4y,False,True
16816,31,entrepreneur,single,university_degree,False,True
16817,49,technician,married,professional_course,False,False
16818,46,blue-collar,married,high_school,False,True
16819,47,technician,divorced,high_school,False,True
16820,33,technician,single,basic_9y,False,False
16821,23,blue-collar,single,basic_9y,False,True
16822,54,technician,married,high_school,False,True
16823,44,admin_,married,university_degree,False,True
16824,53,technician,married,basic_9y,False,True
16825,53,entrepreneur,married,university_degree,False,True
16826,58,blue-collar,married,basic_9y,False,False
16827,59,admin_,married,basic_4y,False,True
16828,59,admin_,married,basic_4y,False,False
16829,54,services,married,basic_9y,False,True
16830,47,technician,divorced,high_school,False,True
16831,52,retired,single,basic_9y,False,False
16832,54,technician,married,high_school,False,False
16833,45,services,married,high_school,False,False
16834,54,services,single,basic_9y,False,False
16835,57,self-employed,married,university_degree,False,False
16836,52,technician,married,professional_course,False,False
16837,53,technician,married,,False,True
16838,52,technician,married,professional_course,False,False
16839,51,services,single,high_school,False,False
16840,47,technician,divorced,high_school,False,True
16841,53,blue-collar,married,,False,False
16842,44,admin_,married,university_degree,False,False
16843,46,technician,divorced,university_degree,False,True
16844,48,management,married,university_degree,False,True
16845,52,blue-collar,married,basic_9y,False,True
16846,39,services,divorced,high_school,False,False
16847,38,admin_,divorced,high_school,False,False
16848,54,technician,married,university_degree,False,True
16849,56,technician,married,professional_course,False,True
16850,36,management,married,,False,True
16851,48,blue-collar,married,basic_4y,False,True
16852,44,services,married,high_school,False,False
16853,55,admin_,married,basic_4y,False,False
16854,57,self-employed,married,basic_4y,False,True
16855,44,blue-collar,married,basic_9y,False,False
16856,49,technician,married,professional_course,False,True
16857,43,blue-collar,single,basic_9y,False,False
16858,43,blue-collar,married,basic_9y,False,False
16859,51,housemaid,divorced,high_school,False,True
16860,52,services,married,high_school,False,False
16861,41,blue-collar,single,basic_6y,False,False
16862,52,services,married,high_school,False,True
16863,45,admin_,married,,False,True
16864,49,technician,married,professional_course,False,True
16865,45,admin_,married,,False,False
16866,39,self-employed,single,high_school,False,False
16867,45,admin_,married,,False,True
16868,57,blue-collar,married,basic_4y,False,True
16869,46,blue-collar,married,high_school,False,True
16870,41,entrepreneur,single,high_school,False,True
16871,51,housemaid,married,basic_4y,False,True
16872,34,services,divorced,high_school,False,False
16873,46,blue-collar,married,,False,False
16874,30,admin_,single,university_degree,False,True
16875,24,services,single,high_school,False,True
16876,46,blue-collar,married,basic_6y,False,True
16877,57,blue-collar,married,,False,True
16878,57,technician,married,professional_course,False,True
16879,43,technician,married,high_school,False,True
16880,43,technician,married,professional_course,False,True
16881,37,blue-collar,single,basic_9y,False,False
16882,35,blue-collar,married,,False,True
16883,29,entrepreneur,married,high_school,False,True
16884,34,blue-collar,divorced,basic_6y,False,True
16885,53,blue-collar,married,,False,False
16886,53,unknown,single,,False,True
16887,55,services,divorced,high_school,False,True
16888,23,blue-collar,single,basic_9y,False,True
16889,35,retired,married,basic_4y,False,False
16890,32,technician,single,university_degree,False,True
16891,45,admin_,married,,False,True
16892,53,blue-collar,married,,False,False
16893,50,blue-collar,married,basic_9y,False,True
16894,50,blue-collar,married,basic_9y,False,False
16895,50,blue-collar,married,basic_9y,False,True
16896,50,unemployed,married,professional_course,False,True
16897,39,admin_,married,university_degree,False,True
16898,53,management,married,,False,True
16899,56,blue-collar,married,basic_4y,False,True
16900,38,technician,single,professional_course,False,True
16901,55,blue-collar,married,basic_6y,False,False
16902,40,blue-collar,single,professional_course,False,True
16903,55,blue-collar,married,basic_6y,False,False
16904,42,management,married,high_school,False,False
16905,41,entrepreneur,single,high_school,False,True
16906,55,services,divorced,high_school,False,False
16907,40,entrepreneur,divorced,,False,False
16908,48,blue-collar,married,basic_4y,False,False
16909,50,management,married,university_degree,False,False
16910,43,admin_,married,university_degree,False,False
16911,34,management,married,university_degree,False,False
16912,51,admin_,married,university_degree,False,False
16913,31,admin_,single,high_school,False,True
16914,27,services,single,high_school,False,False
16915,45,admin_,divorced,high_school,False,False
16916,38,self-employed,married,university_degree,False,True
16917,48,admin_,married,high_school,False,True
16918,53,retired,married,basic_9y,False,True
16919,29,admin_,single,university_degree,False,True
16920,30,admin_,single,university_degree,False,True
