"level_0","index","Store_ID","Date","Dept","Weekly_Sales"
"9881","9881","1","2012-09-21T00:00:00.000","56","1942.71"
"9882","9882","1","2012-09-21T00:00:00.000","45","52.35"
"9883","9883","1","2012-09-28T00:00:00.000","16","14734.64"
"9884","9884","1","2012-09-28T00:00:00.000","41","1163.75"
"9885","9885","1","2012-09-28T00:00:00.000","35","1773.32"
"9886","9886","1","2012-09-28T00:00:00.000","10","27205.4"
"9887","9887","1","2012-09-28T00:00:00.000","33","4390.19"
"9888","9888","1","2012-09-28T00:00:00.000","36","277.37"
"9889","9889","1","2012-09-28T00:00:00.000","96","34921.11"
"9890","9890","1","2012-09-28T00:00:00.000","18","4867.7"
"9891","9891","1","2012-09-28T00:00:00.000","67","6425.63"
"9892","9892","1","2012-09-28T00:00:00.000","90","80701.63"
"9893","9893","1","2012-09-28T00:00:00.000","29","3515.91"
"9894","9894","1","2012-09-28T00:00:00.000","59","215.41"
"9895","9895","1","2012-09-28T00:00:00.000","95","115326.47"
"9896","9896","1","2012-09-28T00:00:00.000","38","75484.17"
"9897","9897","1","2012-09-28T00:00:00.000","13","39793.41"
"9898","9898","1","2012-09-28T00:00:00.000","92","122434.07"
"9899","9899","1","2012-09-28T00:00:00.000","19","1385.85"
"9900","9900","1","2012-09-28T00:00:00.000","23","14731.92"
"9901","9901","1","2012-09-28T00:00:00.000","3","13085.95"
"9902","9902","1","2012-09-28T00:00:00.000","22","6892.92"
"9903","9903","1","2012-09-28T00:00:00.000","28","402.73"
"9904","9904","1","2012-09-28T00:00:00.000","93","63262.59"
"9905","9905","1","2012-09-28T00:00:00.000","46","16773.28"
"9906","9906","1","2012-09-28T00:00:00.000","8","37254.84"
"9907","9907","1","2012-09-28T00:00:00.000","12","11013.77"
"9908","9908","1","2012-09-28T00:00:00.000","60","864"
"9909","9909","1","2012-09-28T00:00:00.000","11","17242.78"
"9910","9910","1","2012-09-28T00:00:00.000","37","2507.6"
"9911","9911","1","2012-09-28T00:00:00.000","34","8972.86"
"9912","9912","1","2012-09-28T00:00:00.000","74","9908.28"
"9913","9913","1","2012-09-28T00:00:00.000","26","5035.97"
"9914","9914","1","2012-09-28T00:00:00.000","91","55839.93"
"9915","9915","1","2012-09-28T00:00:00.000","56","2167.36"
"9916","9916","1","2012-09-28T00:00:00.000","47","224"
"9917","9917","1","2012-09-28T00:00:00.000","72","50209.37"
"9918","9918","1","2012-09-28T00:00:00.000","21","7737.13"
"9919","9919","1","2012-09-28T00:00:00.000","52","2169.68"
"9920","9920","1","2012-09-28T00:00:00.000","54","36"
"9921","9921","1","2012-09-28T00:00:00.000","2","45784.76"
"9922","9922","1","2012-09-28T00:00:00.000","42","6568.89"
"9923","9923","1","2012-09-28T00:00:00.000","31","1060.74"
"9924","9924","1","2012-09-28T00:00:00.000","79","28492.34"
"9925","9925","1","2012-09-28T00:00:00.000","85","2721.66"
"9926","9926","1","2012-09-28T00:00:00.000","5","22560.39"
"9927","9927","1","2012-09-28T00:00:00.000","1","18947.81"
"9928","9928","1","2012-09-28T00:00:00.000","20","3200.54"
"9929","9929","1","2012-09-28T00:00:00.000","55","9595.03"
"9930","9930","1","2012-09-28T00:00:00.000","9","40712.85"
"9931","9931","1","2012-09-28T00:00:00.000","71","1464.06"
"9932","9932","1","2012-09-28T00:00:00.000","97","32971.82"
"9933","9933","1","2012-09-28T00:00:00.000","40","56346.83"
"9934","9934","1","2012-09-28T00:00:00.000","24","4364.69"
"9935","9935","1","2012-09-28T00:00:00.000","27","948.57"
"9936","9936","1","2012-09-28T00:00:00.000","98","10857.27"
"9937","9937","1","2012-09-28T00:00:00.000","6","3168.68"
"9938","9938","1","2012-09-28T00:00:00.000","30","2047.42"
"9939","9939","1","2012-09-28T00:00:00.000","17","7155.75"
"9940","9940","1","2012-09-28T00:00:00.000","87","47292.44"
"9941","9941","1","2012-09-28T00:00:00.000","32","3909.44"
"9942","9942","1","2012-09-28T00:00:00.000","45","20.94"
"9943","9943","1","2012-09-28T00:00:00.000","4","34647.33"
"9944","9944","1","2012-09-28T00:00:00.000","14","12037.66"
"9945","9945","1","2012-09-28T00:00:00.000","81","27934.47"
"9946","9946","1","2012-09-28T00:00:00.000","49","9590.05"
"9947","9947","1","2012-09-28T00:00:00.000","48","2672"
"9948","9948","1","2012-09-28T00:00:00.000","82","18084.61"
"9949","9949","1","2012-09-28T00:00:00.000","94","58663.94"
"9950","9950","1","2012-09-28T00:00:00.000","44","7919.71"
"9951","9951","1","2012-09-28T00:00:00.000","83","5135.11"
"9952","9952","1","2012-09-28T00:00:00.000","7","22343.24"
"9953","9953","1","2012-09-28T00:00:00.000","58","1355"
"9954","9954","1","2012-09-28T00:00:00.000","80","17848.52"
"9955","9955","1","2012-09-28T00:00:00.000","25","7685.71"
"9956","9956","1","2012-10-05T00:00:00.000","18","7291.46"
"9957","9957","1","2012-10-05T00:00:00.000","16","11320.41"
"9958","9958","1","2012-10-05T00:00:00.000","10","27822.4"
"9959","9959","1","2012-10-05T00:00:00.000","33","6775.72"
"9960","9960","1","2012-10-05T00:00:00.000","90","95882.36"
"9961","9961","1","2012-10-05T00:00:00.000","35","1658.09"
"9962","9962","1","2012-10-05T00:00:00.000","41","1207.99"
"9963","9963","1","2012-10-05T00:00:00.000","37","2466.9"
"9964","9964","1","2012-10-05T00:00:00.000","38","74894.95"
"9965","9965","1","2012-10-05T00:00:00.000","36","1040.66"
"9966","9966","1","2012-10-05T00:00:00.000","29","4288.34"
"9967","9967","1","2012-10-05T00:00:00.000","46","18795.49"
"9968","9968","1","2012-10-05T00:00:00.000","55","12244.21"
"9969","9969","1","2012-10-05T00:00:00.000","28","641.7"
"9970","9970","1","2012-10-05T00:00:00.000","13","43746.89"
"9971","9971","1","2012-10-05T00:00:00.000","11","22374.18"
"9972","9972","1","2012-10-05T00:00:00.000","96","33154.23"
"9973","9973","1","2012-10-05T00:00:00.000","31","2063.02"
"9974","9974","1","2012-10-05T00:00:00.000","12","10037.09"
"9975","9975","1","2012-10-05T00:00:00.000","59","219.64"
"9976","9976","1","2012-10-05T00:00:00.000","19","1192.58"
"9977","9977","1","2012-10-05T00:00:00.000","95","127009.22"
"9978","9978","1","2012-10-05T00:00:00.000","9","40439.53"
"9979","9979","1","2012-10-05T00:00:00.000","22","7821.14"
"9980","9980","1","2012-10-05T00:00:00.000","3","11676.98"
"9981","9981","1","2012-10-05T00:00:00.000","91","69193.16"
"9982","9982","1","2012-10-05T00:00:00.000","79","48373.55"
"9983","9983","1","2012-10-05T00:00:00.000","8","42663.75"
"9984","9984","1","2012-10-05T00:00:00.000","72","54480.13"
"9985","9985","1","2012-10-05T00:00:00.000","93","81868.04"
"9986","9986","1","2012-10-05T00:00:00.000","21","7790.01"
"9987","9987","1","2012-10-05T00:00:00.000","67","6472.62"
"9988","9988","1","2012-10-05T00:00:00.000","87","68503.09"
"9989","9989","1","2012-10-05T00:00:00.000","52","2373.49"
"9990","9990","1","2012-10-05T00:00:00.000","6","3843.29"
"9991","9991","1","2012-10-05T00:00:00.000","54","72.92"
"9992","9992","1","2012-10-05T00:00:00.000","17","9040.52"
"9993","9993","1","2012-10-05T00:00:00.000","74","10574.5"
"9994","9994","1","2012-10-05T00:00:00.000","85","2361.62"
"9995","9995","1","2012-10-05T00:00:00.000","82","20292.96"
"9996","9996","1","2012-10-05T00:00:00.000","30","2520.85"
"9997","9997","1","2012-10-05T00:00:00.000","5","25508.81"
"9998","9998","1","2012-10-05T00:00:00.000","92","159459.88"
"9999","9999","1","2012-10-05T00:00:00.000","26","8784.99"
"10000","10000","1","2012-10-05T00:00:00.000","14","14381.21"
"10001","10001","1","2012-10-05T00:00:00.000","99","635"
"10002","10002","1","2012-10-05T00:00:00.000","2","48577.08"
"10003","10003","1","2012-10-05T00:00:00.000","71","2418.32"
"10004","10004","1","2012-10-05T00:00:00.000","42","7163.58"
"10005","10005","1","2012-10-05T00:00:00.000","97","40500.26"
"10006","10006","1","2012-10-05T00:00:00.000","56","1893.24"
"10007","10007","1","2012-10-05T00:00:00.000","1","21904.47"
"10008","10008","1","2012-10-05T00:00:00.000","40","63639.01"
"10009","10009","1","2012-10-05T00:00:00.000","80","21007.2"
"10010","10010","1","2012-10-05T00:00:00.000","81","31376.98"
"10011","10011","1","2012-10-05T00:00:00.000","23","19478.62"
"10012","10012","1","2012-10-05T00:00:00.000","60","1332"
"10013","10013","1","2012-10-05T00:00:00.000","48","1361"
"10014","10014","1","2012-10-05T00:00:00.000","94","63583.95"
"10015","10015","1","2012-10-05T00:00:00.000","27","1492.09"
"10016","10016","1","2012-10-05T00:00:00.000","49","11093.34"
"10017","10017","1","2012-10-05T00:00:00.000","4","39311.93"
"10018","10018","1","2012-10-05T00:00:00.000","32","5852.15"
"10019","10019","1","2012-10-05T00:00:00.000","24","7322.07"
"10020","10020","1","2012-10-05T00:00:00.000","58","3380"
"10021","10021","1","2012-10-05T00:00:00.000","83","5937.81"
"10022","10022","1","2012-10-05T00:00:00.000","7","22071.39"
"10023","10023","1","2012-10-05T00:00:00.000","34","10523.41"
"10024","10024","1","2012-10-05T00:00:00.000","44","5546.58"
"10025","10025","1","2012-10-05T00:00:00.000","20","4184.73"
"10026","10026","1","2012-10-05T00:00:00.000","98","13434.95"
"10027","10027","1","2012-10-05T00:00:00.000","25","11140.24"
"10028","10028","1","2012-10-12T00:00:00.000","19","1415.68"
"10029","10029","1","2012-10-12T00:00:00.000","10","27803.78"
"10030","10030","1","2012-10-12T00:00:00.000","16","10525.66"
"10031","10031","1","2012-10-12T00:00:00.000","35","2228.94"
"10032","10032","1","2012-10-12T00:00:00.000","67","6242.93"
"10033","10033","1","2012-10-12T00:00:00.000","36","1584.1"
"10034","10034","1","2012-10-12T00:00:00.000","52","2028.6"
"10035","10035","1","2012-10-12T00:00:00.000","18","8171.79"
"10036","10036","1","2012-10-12T00:00:00.000","11","21857.09"
"10037","10037","1","2012-10-12T00:00:00.000","33","7617.49"
"10038","10038","1","2012-10-12T00:00:00.000","13","38015.36"
"10039","10039","1","2012-10-12T00:00:00.000","82","21963.11"
"10040","10040","1","2012-10-12T00:00:00.000","96","32918.5"
"10041","10041","1","2012-10-12T00:00:00.000","90","92950.15"
"10042","10042","1","2012-10-12T00:00:00.000","12","8983.82"
"10043","10043","1","2012-10-12T00:00:00.000","41","1031.98"
"10044","10044","1","2012-10-12T00:00:00.000","71","1585.93"
"10045","10045","1","2012-10-12T00:00:00.000","30","2258.74"
"10046","10046","1","2012-10-12T00:00:00.000","40","56659.18"
"10047","10047","1","2012-10-12T00:00:00.000","54","89.84"
"10048","10048","1","2012-10-12T00:00:00.000","59","112.67"
"10049","10049","1","2012-10-12T00:00:00.000","42","7418.72"
"10050","10050","1","2012-10-12T00:00:00.000","38","82276.59"
"10051","10051","1","2012-10-12T00:00:00.000","8","37248.47"
"10052","10052","1","2012-10-12T00:00:00.000","72","42221.07"
"10053","10053","1","2012-10-12T00:00:00.000","28","596.37"
"10054","10054","1","2012-10-12T00:00:00.000","46","16291.79"
"10055","10055","1","2012-10-12T00:00:00.000","95","124559.93"
"10056","10056","1","2012-10-12T00:00:00.000","22","8966.16"
"10057","10057","1","2012-10-12T00:00:00.000","29","3465.18"
"10058","10058","1","2012-10-12T00:00:00.000","14","11450.64"
"10059","10059","1","2012-10-12T00:00:00.000","94","62887.85"
"10060","10060","1","2012-10-12T00:00:00.000","24","7733.2"
"10061","10061","1","2012-10-12T00:00:00.000","3","10487.17"
"10062","10062","1","2012-10-12T00:00:00.000","2","42112.67"
"10063","10063","1","2012-10-12T00:00:00.000","6","3788.59"
"10064","10064","1","2012-10-12T00:00:00.000","32","5238.49"
"10065","10065","1","2012-10-12T00:00:00.000","55","11695.12"
"10066","10066","1","2012-10-12T00:00:00.000","93","84659.27"
"10067","10067","1","2012-10-12T00:00:00.000","26","12773.34"
"10068","10068","1","2012-10-12T00:00:00.000","91","67677.85"
"10069","10069","1","2012-10-12T00:00:00.000","9","37126.23"
"10070","10070","1","2012-10-12T00:00:00.000","34","11105.36"
"10071","10071","1","2012-10-12T00:00:00.000","45","10.47"
"10072","10072","1","2012-10-12T00:00:00.000","21","7020.8"
"10073","10073","1","2012-10-12T00:00:00.000","17","7908.36"
"10074","10074","1","2012-10-12T00:00:00.000","74","7583.13"
"10075","10075","1","2012-10-12T00:00:00.000","60","1026"
"10076","10076","1","2012-10-12T00:00:00.000","37","2482.7"
"10077","10077","1","2012-10-12T00:00:00.000","44","5997.47"
"10078","10078","1","2012-10-12T00:00:00.000","23","21024.28"
"10079","10079","1","2012-10-12T00:00:00.000","85","2493.35"
"10080","10080","1","2012-10-12T00:00:00.000","80","20014.24"
"10081","10081","1","2012-10-12T00:00:00.000","97","39844.82"
"10082","10082","1","2012-10-12T00:00:00.000","99","80"
"10083","10083","1","2012-10-12T00:00:00.000","4","35446.18"
"10084","10084","1","2012-10-12T00:00:00.000","79","34139.98"
"10085","10085","1","2012-10-12T00:00:00.000","1","22764.01"
"10086","10086","1","2012-10-12T00:00:00.000","20","3126.49"
"10087","10087","1","2012-10-12T00:00:00.000","56","1844.94"
"10088","10088","1","2012-10-12T00:00:00.000","5","20920.03"
"10089","10089","1","2012-10-12T00:00:00.000","25","10485.04"
"10090","10090","1","2012-10-12T00:00:00.000","92","156944.65"
"10091","10091","1","2012-10-12T00:00:00.000","58","4560"
"10092","10092","1","2012-10-12T00:00:00.000","87","44267.78"
"10093","10093","1","2012-10-12T00:00:00.000","31","1276.81"
"10094","10094","1","2012-10-12T00:00:00.000","7","20212.71"
"10095","10095","1","2012-10-12T00:00:00.000","49","9710.08"
"10096","10096","1","2012-10-12T00:00:00.000","27","1536.58"
"10097","10097","1","2012-10-12T00:00:00.000","48","2657"
"10098","10098","1","2012-10-12T00:00:00.000","98","12861.92"
"10099","10099","1","2012-10-12T00:00:00.000","83","6505.55"
"10100","10100","1","2012-10-12T00:00:00.000","81","30502.04"
"10101","10101","1","2012-10-19T00:00:00.000","19","1247.56"
"10102","10102","1","2012-10-19T00:00:00.000","90","88474.51"
"10103","10103","1","2012-10-19T00:00:00.000","2","42354.72"
"10104","10104","1","2012-10-19T00:00:00.000","46","16784.5"
"10105","10105","1","2012-10-19T00:00:00.000","26","7004.13"
"10106","10106","1","2012-10-19T00:00:00.000","8","38668.75"
"10107","10107","1","2012-10-19T00:00:00.000","36","536.75"
"10108","10108","1","2012-10-19T00:00:00.000","35","1555.93"
"10109","10109","1","2012-10-19T00:00:00.000","29","3739.1"
"10110","10110","1","2012-10-19T00:00:00.000","34","9544.78"
"10111","10111","1","2012-10-19T00:00:00.000","28","656.45"
"10112","10112","1","2012-10-19T00:00:00.000","96","37113.21"
"10113","10113","1","2012-10-19T00:00:00.000","10","29442.38"
"10114","10114","1","2012-10-19T00:00:00.000","33","5170.49"
"10115","10115","1","2012-10-19T00:00:00.000","9","36690.81"
"10116","10116","1","2012-10-19T00:00:00.000","4","35549.19"
"10117","10117","1","2012-10-19T00:00:00.000","71","2263.79"
"10118","10118","1","2012-10-19T00:00:00.000","41","1201.83"
"10119","10119","1","2012-10-19T00:00:00.000","74","9700.45"
"10120","10120","1","2012-10-19T00:00:00.000","38","68794.43"
"10121","10121","1","2012-10-19T00:00:00.000","59","183.24"
"10122","10122","1","2012-10-19T00:00:00.000","94","62767.87"
"10123","10123","1","2012-10-19T00:00:00.000","14","12035.51"
"10124","10124","1","2012-10-19T00:00:00.000","48","784"
"10125","10125","1","2012-10-19T00:00:00.000","40","56386.37"
"10126","10126","1","2012-10-19T00:00:00.000","97","36028.46"
"10127","10127","1","2012-10-19T00:00:00.000","11","18259.82"
"10128","10128","1","2012-10-19T00:00:00.000","54","28.92"
"10129","10129","1","2012-10-19T00:00:00.000","85","2945.08"
"10130","10130","1","2012-10-19T00:00:00.000","1","24185.27"
"10131","10131","1","2012-10-19T00:00:00.000","13","38341.15"
"10132","10132","1","2012-10-19T00:00:00.000","56","1328.43"
"10133","10133","1","2012-10-19T00:00:00.000","72","36267.08"
"10134","10134","1","2012-10-19T00:00:00.000","37","2483.49"
"10135","10135","1","2012-10-19T00:00:00.000","12","10830.48"
"10136","10136","1","2012-10-19T00:00:00.000","7","21937.45"
"10137","10137","1","2012-10-19T00:00:00.000","22","8236.39"
"10138","10138","1","2012-10-19T00:00:00.000","60","999"
"10139","10139","1","2012-10-19T00:00:00.000","44","6357.29"
"10140","10140","1","2012-10-19T00:00:00.000","42","7586.22"
"10141","10141","1","2012-10-19T00:00:00.000","24","5355.52"
"10142","10142","1","2012-10-19T00:00:00.000","79","27982.85"
"10143","10143","1","2012-10-19T00:00:00.000","93","75214.29"
"10144","10144","1","2012-10-19T00:00:00.000","3","8548.87"
"10145","10145","1","2012-10-19T00:00:00.000","18","10569.09"
"10146","10146","1","2012-10-19T00:00:00.000","55","9438.28"
"10147","10147","1","2012-10-19T00:00:00.000","92","146387.59"
"10148","10148","1","2012-10-19T00:00:00.000","83","5854.41"
"10149","10149","1","2012-10-19T00:00:00.000","98","13110.24"
"10150","10150","1","2012-10-19T00:00:00.000","87","48093.57"
"10151","10151","1","2012-10-19T00:00:00.000","80","19217.27"
"10152","10152","1","2012-10-19T00:00:00.000","6","3496.69"
"10153","10153","1","2012-10-19T00:00:00.000","91","64022.49"
"10154","10154","1","2012-10-19T00:00:00.000","82","20132.76"
"10155","10155","1","2012-10-19T00:00:00.000","52","1634.61"
"10156","10156","1","2012-10-19T00:00:00.000","30","2559.08"
"10157","10157","1","2012-10-19T00:00:00.000","5","20413.83"
"10158","10158","1","2012-10-19T00:00:00.000","95","123346.24"
"10159","10159","1","2012-10-19T00:00:00.000","16","9518.43"
"10160","10160","1","2012-10-19T00:00:00.000","32","6241.78"
"10161","10161","1","2012-10-19T00:00:00.000","23","17191.96"
"10162","10162","1","2012-10-19T00:00:00.000","20","3640.07"
"10163","10163","1","2012-10-19T00:00:00.000","27","1841.73"
"10164","10164","1","2012-10-19T00:00:00.000","31","1529.52"
"10165","10165","1","2012-10-19T00:00:00.000","49","11082.52"
"10166","10166","1","2012-10-19T00:00:00.000","81","29992.45"
"10167","10167","1","2012-10-19T00:00:00.000","17","7640.43"
"10168","10168","1","2012-10-19T00:00:00.000","67","6429.74"
"10169","10169","1","2012-10-19T00:00:00.000","25","8702.47"
"10170","10170","1","2012-10-19T00:00:00.000","21","7614.71"
"10171","10171","1","2012-10-19T00:00:00.000","58","6800"
"10172","10172","1","2012-10-26T00:00:00.000","4","36292.6"
"10173","10173","1","2012-10-26T00:00:00.000","85","3818.23"
"10174","10174","1","2012-10-26T00:00:00.000","1","27390.81"
"10175","10175","1","2012-10-26T00:00:00.000","72","35282.73"
"10176","10176","1","2012-10-26T00:00:00.000","2","43134.88"
"10177","10177","1","2012-10-26T00:00:00.000","45","20.94"
"10178","10178","1","2012-10-26T00:00:00.000","54","4.88"
"10179","10179","1","2012-10-26T00:00:00.000","94","60278.73"
"10180","10180","1","2012-10-26T00:00:00.000","91","55472.46"
"10181","10181","1","2012-10-26T00:00:00.000","79","29294.29"
"10182","10182","1","2012-10-26T00:00:00.000","82","19702.26"
"10183","10183","1","2012-10-26T00:00:00.000","8","39255.35"
"10184","10184","1","2012-10-26T00:00:00.000","59","208.89"
"10185","10185","1","2012-10-26T00:00:00.000","80","17918.31"
"10186","10186","1","2012-10-26T00:00:00.000","41","1784.96"
"10187","10187","1","2012-10-26T00:00:00.000","96","36851.92"
"10188","10188","1","2012-10-26T00:00:00.000","55","10200.84"
"10189","10189","1","2012-10-26T00:00:00.000","28","742.48"
"10190","10190","1","2012-10-26T00:00:00.000","92","132155.74"
"10191","10191","1","2012-10-26T00:00:00.000","22","8236.88"
"10192","10192","1","2012-10-26T00:00:00.000","60","918"
"10193","10193","1","2012-10-26T00:00:00.000","87","51212.09"
"10194","10194","1","2012-10-26T00:00:00.000","71","1370.83"
"10195","10195","1","2012-10-26T00:00:00.000","24","7106.74"
"10196","10196","1","2012-10-26T00:00:00.000","52","2530.51"
"10197","10197","1","2012-10-26T00:00:00.000","3","9350.9"
"10198","10198","1","2012-10-26T00:00:00.000","74","7986.96"
"10199","10199","1","2012-10-26T00:00:00.000","35","1459.47"
"10200","10200","1","2012-10-26T00:00:00.000","46","17950.88"
"10201","10201","1","2012-10-26T00:00:00.000","16","9934.63"
"10202","10202","1","2012-10-26T00:00:00.000","90","84064.59"
"10203","10203","1","2012-10-26T00:00:00.000","27","1712.02"
"10204","10204","1","2012-10-26T00:00:00.000","83","4912.05"
"10205","10205","1","2012-10-26T00:00:00.000","44","6593.58"
"10206","10206","1","2012-10-26T00:00:00.000","98","12702.86"
"10207","10207","1","2012-10-26T00:00:00.000","29","4077.2"
"10208","10208","1","2012-10-26T00:00:00.000","36","1156.34"
"10209","10209","1","2012-10-26T00:00:00.000","6","4032.5"
"10210","10210","1","2012-10-26T00:00:00.000","31","1413.51"
"10211","10211","1","2012-10-26T00:00:00.000","56","882.69"
"10212","10212","1","2012-10-26T00:00:00.000","33","6313.48"
"10213","10213","1","2012-10-26T00:00:00.000","23","21460.58"
"10214","10214","1","2012-10-26T00:00:00.000","18","17934.28"
"10215","10215","1","2012-10-26T00:00:00.000","10","26285.27"
"10216","10216","1","2012-10-26T00:00:00.000","20","2680.53"
"10217","10217","1","2012-10-26T00:00:00.000","12","8658.41"
"10218","10218","1","2012-10-26T00:00:00.000","37","2566.42"
"10219","10219","1","2012-10-26T00:00:00.000","14","11150"
"10220","10220","1","2012-10-26T00:00:00.000","40","59287.86"
"10221","10221","1","2012-10-26T00:00:00.000","17","7640.92"
"10222","10222","1","2012-10-26T00:00:00.000","49","8775.52"
"10223","10223","1","2012-10-26T00:00:00.000","42","6786.97"
"10224","10224","1","2012-10-26T00:00:00.000","97","32830.52"
"10225","10225","1","2012-10-26T00:00:00.000","26","7412.16"
"10226","10226","1","2012-10-26T00:00:00.000","67","7319.25"
"10227","10227","1","2012-10-26T00:00:00.000","30","2830.48"
"10228","10228","1","2012-10-26T00:00:00.000","5","25846.94"
"10229","10229","1","2012-10-26T00:00:00.000","81","29107.55"
"10230","10230","1","2012-10-26T00:00:00.000","58","5295"
"10231","10231","1","2012-10-26T00:00:00.000","7","21449.85"
"10232","10232","1","2012-10-26T00:00:00.000","32","5918.47"
"10233","10233","1","2012-10-26T00:00:00.000","9","41040.84"
"10234","10234","1","2012-10-26T00:00:00.000","34","9972"
"10235","10235","1","2012-10-26T00:00:00.000","11","22399.83"
"10236","10236","1","2012-10-26T00:00:00.000","19","1640.81"
"10237","10237","1","2012-10-26T00:00:00.000","38","66526.76"
"10238","10238","1","2012-10-26T00:00:00.000","21","8194.63"
"10239","10239","1","2012-10-26T00:00:00.000","13","38512.48"
"10240","10240","1","2012-10-26T00:00:00.000","93","66622.89"
"10241","10241","1","2012-10-26T00:00:00.000","48","3341"
"10242","10242","1","2012-10-26T00:00:00.000","95","117375.38"
"10243","10243","1","2012-10-26T00:00:00.000","25","11066.13"
"10244","10283","2","2010-02-05T00:00:00.000","1","35034.06"
"10245","10284","2","2010-02-05T00:00:00.000","26","13414.69"
"10246","10285","2","2010-02-05T00:00:00.000","90","106222.74"
"10247","10286","2","2010-02-05T00:00:00.000","58","28454"
"10248","10287","2","2010-02-05T00:00:00.000","28","1592.41"
"10249","10288","2","2010-02-05T00:00:00.000","42","8438.99"
"10250","10289","2","2010-02-05T00:00:00.000","92","178982.89"
"10251","10290","2","2010-02-05T00:00:00.000","45","27.5"
"10252","10291","2","2010-02-05T00:00:00.000","94","67287.18"
"10253","10292","2","2010-02-05T00:00:00.000","7","28512.95"
"10254","10293","2","2010-02-05T00:00:00.000","32","17212.26"
"10255","10294","2","2010-02-05T00:00:00.000","9","24162.08"
"10256","10295","2","2010-02-05T00:00:00.000","34","20347.47"
"10257","10296","2","2010-02-05T00:00:00.000","49","15767"
"10258","10297","2","2010-02-05T00:00:00.000","19","4891.96"
"10259","10298","2","2010-02-05T00:00:00.000","36","975.5"
"10260","10299","2","2010-02-05T00:00:00.000","21","12636.72"
"10261","10300","2","2010-02-05T00:00:00.000","38","113144.9"
"10262","10301","2","2010-02-05T00:00:00.000","71","7956.5"
"10263","10302","2","2010-02-05T00:00:00.000","23","31836.69"
"10264","10303","2","2010-02-05T00:00:00.000","87","36792.81"
"10265","10304","2","2010-02-05T00:00:00.000","80","27416.54"
"10266","10305","2","2010-02-05T00:00:00.000","2","74661.16"
"10267","10306","2","2010-02-05T00:00:00.000","27","3184.5"
"10268","10307","2","2010-02-05T00:00:00.000","91","88433.59"
"10269","10308","2","2010-02-05T00:00:00.000","59","1563.1"
"10270","10309","2","2010-02-05T00:00:00.000","29","10322.43"
"10271","10310","2","2010-02-05T00:00:00.000","44","8788.47"
"10272","10311","2","2010-02-05T00:00:00.000","93","66106.91"
"10273","10312","2","2010-02-05T00:00:00.000","95","143002.81"
"10274","10313","2","2010-02-05T00:00:00.000","33","8896.08"
"10275","10314","2","2010-02-05T00:00:00.000","8","69634.8"
"10276","10315","2","2010-02-05T00:00:00.000","3","16873.2"
"10277","10316","2","2010-02-05T00:00:00.000","46","30328.88"
"10278","10317","2","2010-02-05T00:00:00.000","52","6096.46"
"10279","10318","2","2010-02-05T00:00:00.000","51","49.88"
"10280","10319","2","2010-02-05T00:00:00.000","67","15787.68"
"10281","10320","2","2010-02-05T00:00:00.000","37","4961.19"
"10282","10321","2","2010-02-05T00:00:00.000","14","26425.58"
"10283","10322","2","2010-02-05T00:00:00.000","22","20565.41"
"10284","10323","2","2010-02-05T00:00:00.000","72","119609.83"
"10285","10324","2","2010-02-05T00:00:00.000","55","17657.65"
"10286","10325","2","2010-02-05T00:00:00.000","17","18810.11"
"10287","10326","2","2010-02-05T00:00:00.000","40","96799.15"
"10288","10327","2","2010-02-05T00:00:00.000","78","12"
"10289","10328","2","2010-02-05T00:00:00.000","13","53319.96"
"10290","10329","2","2010-02-05T00:00:00.000","83","6263.43"
"10291","10330","2","2010-02-05T00:00:00.000","16","9674.86"
"10292","10331","2","2010-02-05T00:00:00.000","30","6916"
"10293","10332","2","2010-02-05T00:00:00.000","18","7277.75"
"10294","10333","2","2010-02-05T00:00:00.000","56","2024.13"
"10295","10334","2","2010-02-05T00:00:00.000","98","14693.62"
"10296","10335","2","2010-02-05T00:00:00.000","96","29295.96"
"10297","10336","2","2010-02-05T00:00:00.000","41","1707.77"
"10298","10337","2","2010-02-05T00:00:00.000","79","48139.99"
"10299","10338","2","2010-02-05T00:00:00.000","85","4311.13"
"10300","10339","2","2010-02-05T00:00:00.000","81","32543.64"
"10301","10340","2","2010-02-05T00:00:00.000","54","259"
"10302","10341","2","2010-02-05T00:00:00.000","6","7472.24"
"10303","10342","2","2010-02-05T00:00:00.000","12","6906.2"
"10304","10343","2","2010-02-05T00:00:00.000","25","16827.5"
"10305","10344","2","2010-02-05T00:00:00.000","35","4216"
"10306","10345","2","2010-02-05T00:00:00.000","10","39602.47"
"10307","10346","2","2010-02-05T00:00:00.000","31","3840.21"
"10308","10347","2","2010-02-05T00:00:00.000","4","47681.96"
"10309","10348","2","2010-02-05T00:00:00.000","48","2357"
"10310","10349","2","2010-02-05T00:00:00.000","74","22923.63"
"10311","10350","2","2010-02-05T00:00:00.000","97","41686.06"
"10312","10351","2","2010-02-05T00:00:00.000","11","24800.3"
"10313","10352","2","2010-02-05T00:00:00.000","20","7231.65"
"10314","10353","2","2010-02-05T00:00:00.000","5","34025.45"
"10315","10354","2","2010-02-05T00:00:00.000","82","21581.79"
"10316","10355","2","2010-02-05T00:00:00.000","24","9731.05"
"10317","10356","2","2010-02-12T00:00:00.000","87","35794.44"
"10318","10357","2","2010-02-12T00:00:00.000","79","38257.99"
"10319","10358","2","2010-02-12T00:00:00.000","3","13821.01"
